external_learning_efficiency,platform_capture_share,equivalent_pareto_tail_index,neutrality_penalty,regime,ownership_size,incremental_private_value,capture_upgrade,productive_learning_upgrade,external_access_slope,selection_margin,platform_full_rollup_capture_threshold
0.46250000,0.05625000,1.06338028,5.00000000,full_network_rollup,6,1.85746433,2.46364453,0.76190625,-0.17718750,0.68407438,0.35311774
0.47500000,0.05625000,1.06338028,5.00000000,full_network_rollup,6,1.85524949,2.47914844,0.74418750,-0.17718750,0.68075211,0.35090944
0.48750000,0.05625000,1.06338028,5.00000000,full_network_rollup,6,1.85303464,2.49465234,0.72646875,-0.17718750,0.67742985,0.34872859
0.50000000,0.05625000,1.06338028,5.00000000,full_network_rollup,6,1.85081980,2.51015625,0.70875000,-0.17718750,0.67410758,0.34657467
0.51250000,0.05625000,1.06338028,5.00000000,full_network_rollup,6,1.84860495,2.52566016,0.69103125,-0.17718750,0.67078531,0.34444721
0.52500000,0.05625000,1.06338028,5.00000000,full_network_rollup,6,1.84639011,2.54116406,0.67331250,-0.17718750,0.66746305,0.34234570
0.53750000,0.05625000,1.06338028,5.00000000,full_network_rollup,6,1.84417527,2.55666797,0.65559375,-0.17718750,0.66414078,0.34026968
0.55000000,0.05625000,1.06338028,5.00000000,full_network_rollup,6,1.84196042,2.57217187,0.63787500,-0.17718750,0.66081852,0.33821868
0.56250000,0.05625000,1.06338028,5.00000000,full_network_rollup,6,1.83974558,2.58767578,0.62015625,-0.17718750,0.65749625,0.33619227
0.57500000,0.05625000,1.06338028,5.00000000,full_network_rollup,6,1.83753074,2.60317969,0.60243750,-0.17718750,0.65417399,0.33418999
0.58750000,0.05625000,1.06338028,5.00000000,full_network_rollup,6,1.83531589,2.61868359,0.58471875,-0.17718750,0.65085172,0.33221142
0.60000000,0.05625000,1.06338028,5.00000000,full_network_rollup,6,1.83310105,2.63418750,0.56700000,-0.17718750,0.64752945,0.33025614
0.61250000,0.05625000,1.06338028,5.00000000,full_network_rollup,6,1.83088620,2.64969141,0.54928125,-0.17718750,0.64420719,0.32832374
0.62500000,0.05625000,1.06338028,5.00000000,full_network_rollup,6,1.82867136,2.66519531,0.53156250,-0.17718750,0.64088492,0.32641382
0.63750000,0.05625000,1.06338028,5.00000000,full_network_rollup,6,1.82645652,2.68069922,0.51384375,-0.17718750,0.63756266,0.32452600
0.65000000,0.05625000,1.06338028,5.00000000,full_network_rollup,6,1.82424167,2.69620312,0.49612500,-0.17718750,0.63424039,0.32265988
0.66250000,0.05625000,1.06338028,5.00000000,full_network_rollup,6,1.82202683,2.71170703,0.47840625,-0.17718750,0.63091813,0.32081511
0.67500000,0.05625000,1.06338028,5.00000000,full_network_rollup,6,1.81981199,2.72721094,0.46068750,-0.17718750,0.62759586,0.31899131
0.68750000,0.05625000,1.06338028,5.00000000,full_network_rollup,6,1.81759714,2.74271484,0.44296875,-0.17718750,0.62427360,0.31718813
0.70000000,0.05625000,1.06338028,5.00000000,full_network_rollup,6,1.81538230,2.75821875,0.42525000,-0.17718750,0.62095133,0.31540522
0.71250000,0.05625000,1.06338028,5.00000000,full_network_rollup,6,1.81316745,2.77372266,0.40753125,-0.17718750,0.61762906,0.31364224
0.72500000,0.05625000,1.06338028,5.00000000,full_network_rollup,6,1.81095261,2.78922656,0.38981250,-0.17718750,0.61430680,0.31189886
0.73750000,0.05625000,1.06338028,5.00000000,full_network_rollup,6,1.80873777,2.80473047,0.37209375,-0.17718750,0.61098453,0.31017475
0.75000000,0.05625000,1.06338028,5.00000000,full_network_rollup,6,1.80652292,2.82023438,0.35437500,-0.17718750,0.60766227,0.30846961
0.76250000,0.05625000,1.06338028,5.00000000,full_network_rollup,6,1.80430808,2.83573828,0.33665625,-0.17718750,0.60434000,0.30678310
0.77500000,0.05625000,1.06338028,5.00000000,full_network_rollup,6,1.80209324,2.85124219,0.31893750,-0.17718750,0.60101774,0.30511494
0.78750000,0.05625000,1.06338028,5.00000000,full_network_rollup,6,1.79987839,2.86674609,0.30121875,-0.17718750,0.59769547,0.30346482
0.80000000,0.05625000,1.06338028,5.00000000,full_network_rollup,6,1.79766355,2.88225000,0.28350000,-0.17718750,0.59437320,0.30183245
0.81250000,0.05625000,1.06338028,5.00000000,full_network_rollup,6,1.79544870,2.89775391,0.26578125,-0.17718750,0.59105094,0.30021755
0.82500000,0.05625000,1.06338028,5.00000000,full_network_rollup,6,1.79323386,2.91325781,0.24806250,-0.17718750,0.58772867,0.29861984
0.83750000,0.05625000,1.06338028,5.00000000,full_network_rollup,6,1.79101902,2.92876172,0.23034375,-0.17718750,0.58440641,0.29703905
0.85000000,0.05625000,1.06338028,5.00000000,full_network_rollup,6,1.78880417,2.94426563,0.21262500,-0.17718750,0.58108414,0.29547490
0.86250000,0.05625000,1.06338028,5.00000000,full_network_rollup,6,1.78658933,2.95976953,0.19490625,-0.17718750,0.57776188,0.29392714
0.87500000,0.05625000,1.06338028,5.00000000,full_network_rollup,6,1.78437449,2.97527344,0.17718750,-0.17718750,0.57443961,0.29239551
0.88750000,0.05625000,1.06338028,5.00000000,full_network_rollup,6,1.78215964,2.99077734,0.15946875,-0.17718750,0.57111735,0.29087976
0.90000000,0.05625000,1.06338028,5.00000000,full_network_rollup,6,1.77994480,3.00628125,0.14175000,-0.17718750,0.56779508,0.28937964
0.91250000,0.05625000,1.06338028,5.00000000,full_network_rollup,6,1.77772995,3.02178516,0.12403125,-0.17718750,0.56447281,0.28789492
0.92500000,0.05625000,1.06338028,5.00000000,full_network_rollup,6,1.77551511,3.03728906,0.10631250,-0.17718750,0.56115055,0.28642535
0.93750000,0.05625000,1.06338028,5.00000000,full_network_rollup,6,1.77330027,3.05279297,0.08859375,-0.17718750,0.55782828,0.28497071
0.95000000,0.05625000,1.06338028,5.00000000,full_network_rollup,6,1.77108542,3.06829688,0.07087500,-0.17718750,0.55450602,0.28353077
0.96250000,0.05625000,1.06338028,5.00000000,full_network_rollup,6,1.76887058,3.08380078,0.05315625,-0.17718750,0.55118375,0.28210531
0.97500000,0.05625000,1.06338028,5.00000000,full_network_rollup,6,1.76665574,3.09930469,0.03543750,-0.17718750,0.54786149,0.28069411
0.98750000,0.05625000,1.06338028,5.00000000,full_network_rollup,6,1.76444089,3.11480859,0.01771875,-0.17718750,0.54453922,0.27929696
1.00000000,0.05625000,1.06338028,5.00000000,full_network_rollup,6,1.76222605,3.13031250,0.00000000,-0.17718750,0.54121695,0.27791365
0.00000000,0.06250000,1.07142857,5.00000000,full_network_rollup,6,1.90941355,1.86000000,1.41750000,-0.19687500,0.80199820,0.46029449
0.01250000,0.06250000,1.07142857,5.00000000,full_network_rollup,6,1.90695261,1.87525781,1.39978125,-0.19687500,0.79863492,0.45654936
0.02500000,0.06250000,1.07142857,5.00000000,full_network_rollup,6,1.90449167,1.89051563,1.38206250,-0.19687500,0.79527164,0.45286468
0.03750000,0.06250000,1.07142857,5.00000000,full_network_rollup,6,1.90203074,1.90577344,1.36434375,-0.19687500,0.79190836,0.44923900
0.05000000,0.06250000,1.07142857,5.00000000,full_network_rollup,6,1.89956980,1.92103125,1.34662500,-0.19687500,0.78854508,0.44567091
0.06250000,0.06250000,1.07142857,5.00000000,full_network_rollup,6,1.89710886,1.93628906,1.32890625,-0.19687500,0.78518180,0.44215906
0.07500000,0.06250000,1.07142857,5.00000000,full_network_rollup,6,1.89464792,1.95154688,1.31118750,-0.19687500,0.78181852,0.43870212
0.08750000,0.06250000,1.07142857,5.00000000,full_network_rollup,6,1.89218699,1.96680469,1.29346875,-0.19687500,0.77845524,0.43529882
0.10000000,0.06250000,1.07142857,5.00000000,full_network_rollup,6,1.88972605,1.98206250,1.27575000,-0.19687500,0.77509195,0.43194791
0.11250000,0.06250000,1.07142857,5.00000000,full_network_rollup,6,1.88726511,1.99732031,1.25803125,-0.19687500,0.77172867,0.42864820
0.12500000,0.06250000,1.07142857,5.00000000,full_network_rollup,6,1.88480417,2.01257813,1.24031250,-0.19687500,0.76836539,0.42539852
0.13750000,0.06250000,1.07142857,5.00000000,full_network_rollup,6,1.88234324,2.02783594,1.22259375,-0.19687500,0.76500211,0.42219774
0.15000000,0.06250000,1.07142857,5.00000000,full_network_rollup,6,1.87988230,2.04309375,1.20487500,-0.19687500,0.76163883,0.41904477
0.16250000,0.06250000,1.07142857,5.00000000,full_network_rollup,6,1.87742136,2.05835156,1.18715625,-0.19687500,0.75827555,0.41593854
0.17500000,0.06250000,1.07142857,5.00000000,full_network_rollup,6,1.87496042,2.07360938,1.16943750,-0.19687500,0.75491227,0.41287803
0.18750000,0.06250000,1.07142857,5.00000000,full_network_rollup,6,1.87249949,2.08886719,1.15171875,-0.19687500,0.75154899,0.40986222
0.20000000,0.06250000,1.07142857,5.00000000,full_network_rollup,6,1.87003855,2.10412500,1.13400000,-0.19687500,0.74818570,0.40689016
0.21250000,0.06250000,1.07142857,5.00000000,full_network_rollup,6,1.86757761,2.11938281,1.11628125,-0.19687500,0.74482242,0.40396088
0.22500000,0.06250000,1.07142857,5.00000000,full_network_rollup,6,1.86511667,2.13464063,1.09856250,-0.19687500,0.74145914,0.40107348
0.23750000,0.06250000,1.07142857,5.00000000,full_network_rollup,6,1.86265574,2.14989844,1.08084375,-0.19687500,0.73809586,0.39822707
0.25000000,0.06250000,1.07142857,5.00000000,full_network_rollup,6,1.86019480,2.16515625,1.06312500,-0.19687500,0.73473258,0.39542077
0.26250000,0.06250000,1.07142857,5.00000000,full_network_rollup,6,1.85773386,2.18041406,1.04540625,-0.19687500,0.73136930,0.39265375
0.27500000,0.06250000,1.07142857,5.00000000,full_network_rollup,6,1.85527292,2.19567188,1.02768750,-0.19687500,0.72800602,0.38992518
0.28750000,0.06250000,1.07142857,5.00000000,full_network_rollup,6,1.85281199,2.21092969,1.00996875,-0.19687500,0.72464274,0.38723427
0.30000000,0.06250000,1.07142857,5.00000000,full_network_rollup,6,1.85035105,2.22618750,0.99225000,-0.19687500,0.72127945,0.38458025
0.31250000,0.06250000,1.07142857,5.00000000,full_network_rollup,6,1.84789011,2.24144531,0.97453125,-0.19687500,0.71791617,0.38196236
0.32500000,0.06250000,1.07142857,5.00000000,full_network_rollup,6,1.84542917,2.25670313,0.95681250,-0.19687500,0.71455289,0.37937988
0.33750000,0.06250000,1.07142857,5.00000000,full_network_rollup,6,1.84296824,2.27196094,0.93909375,-0.19687500,0.71118961,0.37683207
0.35000000,0.06250000,1.07142857,5.00000000,full_network_rollup,6,1.84050730,2.28721875,0.92137500,-0.19687500,0.70782633,0.37431826
0.36250000,0.06250000,1.07142857,5.00000000,full_network_rollup,6,1.83804636,2.30247656,0.90365625,-0.19687500,0.70446305,0.37183777
0.37500000,0.06250000,1.07142857,5.00000000,full_network_rollup,6,1.83558542,2.31773438,0.88593750,-0.19687500,0.70109977,0.36938993
0.38750000,0.06250000,1.07142857,5.00000000,full_network_rollup,6,1.83312449,2.33299219,0.86821875,-0.19687500,0.69773649,0.36697412
0.40000000,0.06250000,1.07142857,5.00000000,full_network_rollup,6,1.83066355,2.34825000,0.85050000,-0.19687500,0.69437320,0.36458969
0.41250000,0.06250000,1.07142857,5.00000000,full_network_rollup,6,1.82820261,2.36350781,0.83278125,-0.19687500,0.69100992,0.36223606
0.42500000,0.06250000,1.07142857,5.00000000,full_network_rollup,6,1.82574167,2.37876563,0.81506250,-0.19687500,0.68764664,0.35991261
0.43750000,0.06250000,1.07142857,5.00000000,full_network_rollup,6,1.82328074,2.39402344,0.79734375,-0.19687500,0.68428336,0.35761878
0.45000000,0.06250000,1.07142857,5.00000000,full_network_rollup,6,1.82081980,2.40928125,0.77962500,-0.19687500,0.68092008,0.35535401
0.46250000,0.06250000,1.07142857,5.00000000,full_network_rollup,6,1.81835886,2.42453906,0.76190625,-0.19687500,0.67755680,0.35311774
0.47500000,0.06250000,1.07142857,5.00000000,full_network_rollup,6,1.81589792,2.43979688,0.74418750,-0.19687500,0.67419352,0.35090944
0.48750000,0.06250000,1.07142857,5.00000000,full_network_rollup,6,1.81343699,2.45505469,0.72646875,-0.19687500,0.67083024,0.34872859
0.50000000,0.06250000,1.07142857,5.00000000,full_network_rollup,6,1.81097605,2.47031250,0.70875000,-0.19687500,0.66746695,0.34657467
0.51250000,0.06250000,1.07142857,5.00000000,full_network_rollup,6,1.80851511,2.48557031,0.69103125,-0.19687500,0.66410367,0.34444721
0.52500000,0.06250000,1.07142857,5.00000000,full_network_rollup,6,1.80605417,2.50082813,0.67331250,-0.19687500,0.66074039,0.34234570
0.53750000,0.06250000,1.07142857,5.00000000,full_network_rollup,6,1.80359324,2.51608594,0.65559375,-0.19687500,0.65737711,0.34026968
0.55000000,0.06250000,1.07142857,5.00000000,full_network_rollup,6,1.80113230,2.53134375,0.63787500,-0.19687500,0.65401383,0.33821868
0.56250000,0.06250000,1.07142857,5.00000000,full_network_rollup,6,1.79867136,2.54660156,0.62015625,-0.19687500,0.65065055,0.33619227
0.57500000,0.06250000,1.07142857,5.00000000,full_network_rollup,6,1.79621042,2.56185938,0.60243750,-0.19687500,0.64728727,0.33418999
0.58750000,0.06250000,1.07142857,5.00000000,full_network_rollup,6,1.79374949,2.57711719,0.58471875,-0.19687500,0.64392399,0.33221142
0.60000000,0.06250000,1.07142857,5.00000000,full_network_rollup,6,1.79128855,2.59237500,0.56700000,-0.19687500,0.64056070,0.33025614
0.61250000,0.06250000,1.07142857,5.00000000,full_network_rollup,6,1.78882761,2.60763281,0.54928125,-0.19687500,0.63719742,0.32832374
0.62500000,0.06250000,1.07142857,5.00000000,full_network_rollup,6,1.78636667,2.62289063,0.53156250,-0.19687500,0.63383414,0.32641382
0.63750000,0.06250000,1.07142857,5.00000000,full_network_rollup,6,1.78390574,2.63814844,0.51384375,-0.19687500,0.63047086,0.32452600
0.65000000,0.06250000,1.07142857,5.00000000,full_network_rollup,6,1.78144480,2.65340625,0.49612500,-0.19687500,0.62710758,0.32265988
0.66250000,0.06250000,1.07142857,5.00000000,full_network_rollup,6,1.77898386,2.66866406,0.47840625,-0.19687500,0.62374430,0.32081511
0.67500000,0.06250000,1.07142857,5.00000000,full_network_rollup,6,1.77652292,2.68392188,0.46068750,-0.19687500,0.62038102,0.31899131
0.68750000,0.06250000,1.07142857,5.00000000,full_network_rollup,6,1.77406199,2.69917969,0.44296875,-0.19687500,0.61701774,0.31718813
0.70000000,0.06250000,1.07142857,5.00000000,full_network_rollup,6,1.77160105,2.71443750,0.42525000,-0.19687500,0.61365445,0.31540522
0.71250000,0.06250000,1.07142857,5.00000000,full_network_rollup,6,1.76914011,2.72969531,0.40753125,-0.19687500,0.61029117,0.31364224
0.72500000,0.06250000,1.07142857,5.00000000,full_network_rollup,6,1.76667917,2.74495313,0.38981250,-0.19687500,0.60692789,0.31189886
0.73750000,0.06250000,1.07142857,5.00000000,full_network_rollup,6,1.76421824,2.76021094,0.37209375,-0.19687500,0.60356461,0.31017475
0.75000000,0.06250000,1.07142857,5.00000000,full_network_rollup,6,1.76175730,2.77546875,0.35437500,-0.19687500,0.60020133,0.30846961
0.76250000,0.06250000,1.07142857,5.00000000,full_network_rollup,6,1.75929636,2.79072656,0.33665625,-0.19687500,0.59683805,0.30678310
0.77500000,0.06250000,1.07142857,5.00000000,full_network_rollup,6,1.75683542,2.80598438,0.31893750,-0.19687500,0.59347477,0.30511494
0.78750000,0.06250000,1.07142857,5.00000000,full_network_rollup,6,1.75437449,2.82124219,0.30121875,-0.19687500,0.59011149,0.30346482
0.80000000,0.06250000,1.07142857,5.00000000,full_network_rollup,6,1.75191355,2.83650000,0.28350000,-0.19687500,0.58674820,0.30183245
0.81250000,0.06250000,1.07142857,5.00000000,full_network_rollup,6,1.74945261,2.85175781,0.26578125,-0.19687500,0.58338492,0.30021755
0.82500000,0.06250000,1.07142857,5.00000000,full_network_rollup,6,1.74699167,2.86701563,0.24806250,-0.19687500,0.58002164,0.29861984
0.83750000,0.06250000,1.07142857,5.00000000,full_network_rollup,6,1.74453074,2.88227344,0.23034375,-0.19687500,0.57665836,0.29703905
0.85000000,0.06250000,1.07142857,5.00000000,full_network_rollup,6,1.74206980,2.89753125,0.21262500,-0.19687500,0.57329508,0.29547490
0.86250000,0.06250000,1.07142857,5.00000000,full_network_rollup,6,1.73960886,2.91278906,0.19490625,-0.19687500,0.56993180,0.29392714
0.87500000,0.06250000,1.07142857,5.00000000,full_network_rollup,6,1.73714792,2.92804688,0.17718750,-0.19687500,0.56656852,0.29239551
0.88750000,0.06250000,1.07142857,5.00000000,full_network_rollup,6,1.73468699,2.94330469,0.15946875,-0.19687500,0.56320524,0.29087976
0.90000000,0.06250000,1.07142857,5.00000000,full_network_rollup,6,1.73222605,2.95856250,0.14175000,-0.19687500,0.55984195,0.28937964
0.91250000,0.06250000,1.07142857,5.00000000,full_network_rollup,6,1.72976511,2.97382031,0.12403125,-0.19687500,0.55647867,0.28789492
0.92500000,0.06250000,1.07142857,5.00000000,full_network_rollup,6,1.72730417,2.98907813,0.10631250,-0.19687500,0.55311539,0.28642535
0.93750000,0.06250000,1.07142857,5.00000000,full_network_rollup,6,1.72484324,3.00433594,0.08859375,-0.19687500,0.54975211,0.28497071
0.95000000,0.06250000,1.07142857,5.00000000,full_network_rollup,6,1.72238230,3.01959375,0.07087500,-0.19687500,0.54638883,0.28353077
0.96250000,0.06250000,1.07142857,5.00000000,full_network_rollup,6,1.71992136,3.03485156,0.05315625,-0.19687500,0.54302555,0.28210531
0.97500000,0.06250000,1.07142857,5.00000000,full_network_rollup,6,1.71746042,3.05010938,0.03543750,-0.19687500,0.53966227,0.28069411
0.98750000,0.06250000,1.07142857,5.00000000,full_network_rollup,6,1.71499949,3.06536719,0.01771875,-0.19687500,0.53629899,0.27929696
1.00000000,0.06250000,1.07142857,5.00000000,full_network_rollup,6,1.71253855,3.08062500,0.00000000,-0.19687500,0.53293570,0.27791365
0.00000000,0.06875000,1.07971014,5.00000000,full_network_rollup,6,1.87941355,1.83000000,1.41750000,-0.21656250,0.79699820,0.46029449
0.01250000,0.06875000,1.07971014,5.00000000,full_network_rollup,6,1.87670652,1.84501172,1.39978125,-0.21656250,0.79359391,0.45654936
0.02500000,0.06875000,1.07971014,5.00000000,full_network_rollup,6,1.87399949,1.86002344,1.38206250,-0.21656250,0.79018961,0.45286468
0.03750000,0.06875000,1.07971014,5.00000000,full_network_rollup,6,1.87129245,1.87503516,1.36434375,-0.21656250,0.78678531,0.44923900
0.05000000,0.06875000,1.07971014,5.00000000,full_network_rollup,6,1.86858542,1.89004688,1.34662500,-0.21656250,0.78338102,0.44567091
0.06250000,0.06875000,1.07971014,5.00000000,full_network_rollup,6,1.86587839,1.90505859,1.32890625,-0.21656250,0.77997672,0.44215906
0.07500000,0.06875000,1.07971014,5.00000000,full_network_rollup,6,1.86317136,1.92007031,1.31118750,-0.21656250,0.77657242,0.43870212
0.08750000,0.06875000,1.07971014,5.00000000,full_network_rollup,6,1.86046433,1.93508203,1.29346875,-0.21656250,0.77316813,0.43529882
0.10000000,0.06875000,1.07971014,5.00000000,full_network_rollup,6,1.85775730,1.95009375,1.27575000,-0.21656250,0.76976383,0.43194791
0.11250000,0.06875000,1.07971014,5.00000000,full_network_rollup,6,1.85505027,1.96510547,1.25803125,-0.21656250,0.76635953,0.42864820
0.12500000,0.06875000,1.07971014,5.00000000,full_network_rollup,6,1.85234324,1.98011719,1.24031250,-0.21656250,0.76295524,0.42539852
0.13750000,0.06875000,1.07971014,5.00000000,full_network_rollup,6,1.84963620,1.99512891,1.22259375,-0.21656250,0.75955094,0.42219774
0.15000000,0.06875000,1.07971014,5.00000000,full_network_rollup,6,1.84692917,2.01014063,1.20487500,-0.21656250,0.75614664,0.41904477
0.16250000,0.06875000,1.07971014,5.00000000,full_network_rollup,6,1.84422214,2.02515234,1.18715625,-0.21656250,0.75274235,0.41593854
0.17500000,0.06875000,1.07971014,5.00000000,full_network_rollup,6,1.84151511,2.04016406,1.16943750,-0.21656250,0.74933805,0.41287803
0.18750000,0.06875000,1.07971014,5.00000000,full_network_rollup,6,1.83880808,2.05517578,1.15171875,-0.21656250,0.74593375,0.40986222
