organization_cost_scale,cross_node_learning,integration_threshold,conditional_target_size,continuous_target_size
0.03200000,0.36250000,0.42333463,5,4.92920147
0.03337500,0.36250000,0.43642225,5,4.83558465
0.03475000,0.36250000,0.44950987,5,4.74741121
0.03612500,0.36250000,0.46259749,5,4.66416933
0.03750000,0.36250000,0.47568511,5,4.58541238
0.03887500,0.36250000,0.48877273,5,4.51074861
0.04025000,0.36250000,0.49996014,4,4.43983273
0.04162500,0.36250000,0.50953619,4,4.37235905
0.04300000,0.36250000,0.51911225,4,4.30805582
0.04437500,0.36250000,0.52868831,4,4.24668052
0.04575000,0.36250000,0.53826436,4,4.18801590
0.04712500,0.36250000,0.54784042,4,4.13186674
0.04850000,0.36250000,0.55741648,4,4.07805701
0.04987500,0.36250000,0.56699253,4,4.02642750
0.05125000,0.36250000,0.57656859,4,3.97683383
0.05262500,0.36250000,0.58614464,4,3.92914471
0.05400000,0.36250000,0.59572070,4,3.88324044
0.05537500,0.36250000,0.60529676,4,3.83901164
0.05675000,0.36250000,0.61487281,4,3.79635809
0.05812500,0.36250000,0.62444887,4,3.75518783
0.05950000,0.36250000,0.63402493,4,3.71541625
0.06087500,0.36250000,0.64360098,4,3.67696536
0.06225000,0.36250000,0.65317704,4,3.63976317
0.06362500,0.36250000,0.66275309,4,3.60374305
0.06500000,0.36250000,0.67232915,4,3.56884328
0.06637500,0.36250000,0.68190521,4,3.53500657
0.06775000,0.36250000,0.69148126,4,3.50217967
0.06912500,0.36250000,0.70098064,3,3.47031298
0.07050000,0.36250000,0.70738201,3,3.43936027
0.07187500,0.36250000,0.71378337,3,3.40927838
0.07325000,0.36250000,0.72018473,3,3.38002694
0.07462500,0.36250000,0.72658609,3,3.35156819
0.07600000,0.36250000,0.73298746,3,3.32386670
0.07737500,0.36250000,0.73938882,3,3.29688926
0.07875000,0.36250000,0.74579018,3,3.27060465
0.08012500,0.36250000,0.75219155,3,3.24498350
0.08150000,0.36250000,0.75859291,3,3.21999819
0.08287500,0.36250000,0.76499427,3,3.19562266
0.08425000,0.36250000,0.77139564,3,3.17183233
0.08562500,0.36250000,0.77779700,3,3.14860399
0.08700000,0.36250000,0.78419836,3,3.12591572
0.08837500,0.36250000,0.79059972,3,3.10374675
0.08975000,0.36250000,0.79700109,3,3.08207744
0.09112500,0.36250000,0.80340245,3,3.06088917
0.09250000,0.36250000,0.80980381,3,3.04016427
0.09387500,0.36250000,0.81620518,3,3.01988598
0.09525000,0.36250000,0.82260654,3,3.00003837
0.09662500,0.36250000,0.82900790,3,2.98060631
0.09800000,0.36250000,0.83540927,3,2.96157539
0.09937500,0.36250000,0.84181063,3,2.94293190
0.10075000,0.36250000,0.84821199,3,2.92466279
0.10212500,0.36250000,0.85461335,3,2.90675558
0.10350000,0.36250000,0.86101472,3,2.88919841
0.10487500,0.36250000,0.86741608,3,2.87197995
0.10625000,0.36250000,0.87381744,3,2.85508934
0.10762500,0.36250000,0.88021881,3,2.83851626
0.10900000,0.36250000,0.88662017,3,2.82225080
0.11037500,0.36250000,0.89302153,3,2.80628349
0.11175000,0.36250000,0.89942290,3,2.79060527
0.11312500,0.36250000,0.90582426,3,2.77520746
0.11450000,0.36250000,0.91222562,3,2.76008172
0.11587500,0.36250000,0.91862698,3,2.74522010
0.11725000,0.36250000,0.92502835,3,2.73061492
0.11862500,0.36250000,0.93142971,3,2.71625884
0.12000000,0.36250000,0.93783107,3,2.70214482
0.01000000,0.37500000,0.13265537,8,8.40035745
0.01137500,0.37500000,0.15792674,8,7.92522019
0.01275000,0.37500000,0.18319810,8,7.52619268
0.01412500,0.37500000,0.20462621,7,7.18472475
0.01550000,0.37500000,0.22558856,7,6.88806340
0.01687500,0.37500000,0.24655091,7,6.62710802
0.01825000,0.37500000,0.26588681,6,6.39516347
0.01962500,0.37500000,0.28278010,6,6.18717770
0.02100000,0.37500000,0.29967340,6,5.99925586
0.02237500,0.37500000,0.31656670,6,5.82833942
0.02375000,0.37500000,0.33346000,6,5.67198805
0.02512500,0.37500000,0.35035330,6,5.52822724
0.02650000,0.37500000,0.36473415,5,5.39543959
0.02787500,0.37500000,0.37782177,5,5.27228563
0.02925000,0.37500000,0.39090939,5,5.15764512
0.03062500,0.37500000,0.40399701,5,5.05057283
0.03200000,0.37500000,0.41708463,5,4.95026483
0.03337500,0.37500000,0.43017225,5,4.85603235
0.03475000,0.37500000,0.44325987,5,4.76728136
0.03612500,0.37500000,0.45634749,5,4.68349639
0.03750000,0.37500000,0.46943511,5,4.60422766
0.03887500,0.37500000,0.48252273,5,4.52908062
0.04025000,0.37500000,0.49460300,4,4.45770754
0.04162500,0.37500000,0.50417905,4,4.38980057
0.04300000,0.37500000,0.51375511,4,4.32508602
0.04437500,0.37500000,0.52333116,4,4.26331966
0.04575000,0.37500000,0.53290722,4,4.20428272
0.04712500,0.37500000,0.54248328,4,4.14777857
0.04850000,0.37500000,0.55205933,4,4.09362995
0.04987500,0.37500000,0.56163539,4,4.04167653
0.05125000,0.37500000,0.57121145,4,3.99177292
0.05262500,0.37500000,0.58078750,4,3.94378689
0.05400000,0.37500000,0.59036356,4,3.89759791
0.05537500,0.37500000,0.59993961,4,3.85309581
0.05675000,0.37500000,0.60951567,4,3.81017970
0.05812500,0.37500000,0.61909173,4,3.76875694
0.05950000,0.37500000,0.62866778,4,3.72874235
0.06087500,0.37500000,0.63824384,4,3.69005739
0.06225000,0.37500000,0.64781989,4,3.65262955
0.06362500,0.37500000,0.65739595,4,3.61639175
0.06500000,0.37500000,0.66697201,4,3.58128184
0.06637500,0.37500000,0.67654806,4,3.54724213
0.06775000,0.37500000,0.68612412,4,3.51421899
0.06912500,0.37500000,0.69570018,4,3.48216248
0.07050000,0.37500000,0.70321534,3,3.45102605
0.07187500,0.37500000,0.70961670,3,3.42076624
0.07325000,0.37500000,0.71601806,3,3.39134240
0.07462500,0.37500000,0.72241943,3,3.36271650
0.07600000,0.37500000,0.72882079,3,3.33485289
0.07737500,0.37500000,0.73522215,3,3.30771810
0.07875000,0.37500000,0.74162352,3,3.28128071
0.08012500,0.37500000,0.74802488,3,3.25551115
0.08150000,0.37500000,0.75442624,3,3.23038160
0.08287500,0.37500000,0.76082761,3,3.20586582
0.08425000,0.37500000,0.76722897,3,3.18193908
0.08562500,0.37500000,0.77363033,3,3.15857799
0.08700000,0.37500000,0.78003169,3,3.13576049
0.08837500,0.37500000,0.78643306,3,3.11346567
0.08975000,0.37500000,0.79283442,3,3.09167374
0.09112500,0.37500000,0.79923578,3,3.07036597
0.09250000,0.37500000,0.80563715,3,3.04952457
0.09387500,0.37500000,0.81203851,3,3.02913265
0.09525000,0.37500000,0.81843987,3,3.00917419
0.09662500,0.37500000,0.82484124,3,2.98963394
0.09800000,0.37500000,0.83124260,3,2.97049741
0.09937500,0.37500000,0.83764396,3,2.95175079
0.10075000,0.37500000,0.84404532,3,2.93338092
0.10212500,0.37500000,0.85044669,3,2.91537528
0.10350000,0.37500000,0.85684805,3,2.89772189
0.10487500,0.37500000,0.86324941,3,2.88040936
0.10625000,0.37500000,0.86965078,3,2.86342676
0.10762500,0.37500000,0.87605214,3,2.84676370
0.10900000,0.37500000,0.88245350,3,2.83041019
0.11037500,0.37500000,0.88885487,3,2.81435672
0.11175000,0.37500000,0.89525623,3,2.79859414
0.11312500,0.37500000,0.90165759,3,2.78311373
0.11450000,0.37500000,0.90805895,3,2.76790711
0.11587500,0.37500000,0.91446032,3,2.75296624
0.11725000,0.37500000,0.92086168,3,2.73828341
0.11862500,0.37500000,0.92726304,3,2.72385124
0.12000000,0.37500000,0.93366441,3,2.70966263
0.01000000,0.38750000,0.12470083,8,8.44477934
0.01137500,0.38750000,0.14997219,8,7.96636602
0.01275000,0.38750000,0.17524356,8,7.56459525
0.01412500,0.38750000,0.19712621,7,7.22078703
0.01550000,0.38750000,0.21808856,7,6.92209908
0.01687500,0.38750000,0.23905091,7,6.65936701
0.01825000,0.38750000,0.25894236,6,6.42584874
0.01962500,0.38750000,0.27583566,6,6.21645680
0.02100000,0.38750000,0.29272896,6,6.02726901
0.02237500,0.38750000,0.30962226,6,5.85520539
0.02375000,0.38750000,0.32651556,6,5.69780848
0.02512500,0.38750000,0.34340885,6,5.55308990
0.02650000,0.38750000,0.35848415,5,5.41942092
0.02787500,0.38750000,0.37157177,5,5.29545266
0.02925000,0.38750000,0.38465939,5,5.18005701
0.03062500,0.38750000,0.39774701,5,5.07228212
0.03200000,0.38750000,0.41083463,5,4.97131842
0.03337500,0.38750000,0.42392225,5,4.87647230
0.03475000,0.38750000,0.43700987,5,4.78714558
0.03612500,0.38750000,0.45009749,5,4.70281918
0.03750000,0.38750000,0.46318511,5,4.62304015
0.03887500,0.38750000,0.47627273,5,4.54741119
0.04025000,0.38750000,0.48924585,4,4.47558213
0.04162500,0.38750000,0.49882191,4,4.40724297
0.04300000,0.38750000,0.50839797,4,4.34211811
0.04437500,0.38750000,0.51797402,4,4.27996161
0.04575000,0.38750000,0.52755008,4,4.22055317
0.04712500,0.38750000,0.53712613,4,4.16369480
0.04850000,0.38750000,0.54670219,4,4.10920798
0.04987500,0.38750000,0.55627825,4,4.05693129
0.05125000,0.38750000,0.56585430,4,4.00671832
0.05262500,0.38750000,0.57543036,4,3.95843591
0.05400000,0.38750000,0.58500641,4,3.91196269
0.05537500,0.38750000,0.59458247,4,3.86718775
0.05675000,0.38750000,0.60415853,4,3.82400947
0.05812500,0.38750000,0.61373458,4,3.78233459
0.05950000,0.38750000,0.62331064,4,3.74207732
0.06087500,0.38750000,0.63288670,4,3.70315859
0.06225000,0.38750000,0.64246275,4,3.66550539
0.06362500,0.38750000,0.65203881,4,3.62905017
0.06500000,0.38750000,0.66161486,4,3.59373036
0.06637500,0.38750000,0.67119092,4,3.55948785
0.06775000,0.38750000,0.68076698,4,3.52626867
0.06912500,0.38750000,0.69034303,4,3.49402251
0.07050000,0.38750000,0.69904867,3,3.46270253
0.07187500,0.38750000,0.70545004,3,3.43226494
0.07325000,0.38750000,0.71185140,3,3.40266883
0.07462500,0.38750000,0.71825276,3,3.37387590
0.07600000,0.38750000,0.72465412,3,3.34585026
0.07737500,0.38750000,0.73105549,3,3.31855822
0.07875000,0.38750000,0.73745685,3,3.29196813
0.08012500,0.38750000,0.74385821,3,3.26605024
0.08150000,0.38750000,0.75025958,3,3.24077651
0.08287500,0.38750000,0.75666094,3,3.21612055
0.08425000,0.38750000,0.76306230,3,3.19205743
0.08562500,0.38750000,0.76946367,3,3.16856365
0.08700000,0.38750000,0.77586503,3,3.14561694
0.08837500,0.38750000,0.78226639,3,3.12319630
0.08975000,0.38750000,0.78866775,3,3.10128178
0.09112500,0.38750000,0.79506912,3,3.07985453
0.09250000,0.38750000,0.80147048,3,3.05889663
0.09387500,0.38750000,0.80787184,3,3.03839109
0.09525000,0.38750000,0.81427321,3,3.01832178
0.09662500,0.38750000,0.82067457,3,2.99867335
0.09800000,0.38750000,0.82707593,3,2.97943120
0.09937500,0.38750000,0.83347730,3,2.96058143
0.10075000,0.38750000,0.83987866,3,2.94211080
0.10212500,0.38750000,0.84628002,3,2.92400670
0.10350000,0.38750000,0.85268138,3,2.90625708
0.10487500,0.38750000,0.85908275,3,2.88885045
0.10625000,0.38750000,0.86548411,3,2.87177585
0.10762500,0.38750000,0.87188547,3,2.85502277
0.10900000,0.38750000,0.87828684,3,2.83858119
0.11037500,0.38750000,0.88468820,3,2.82244152
0.11175000,0.38750000,0.89108956,3,2.80659456
0.11312500,0.38750000,0.89749092,3,2.79103152
0.11450000,0.38750000,0.90389229,3,2.77574397
0.11587500,0.38750000,0.91029365,3,2.76072382
0.11725000,0.38750000,0.91669501,3,2.74596331
0.11862500,0.38750000,0.92309638,3,2.73145501
0.12000000,0.38750000,0.92949774,3,2.71719176
0.01000000,0.40000000,0.11674022,9,8.48906738
0.01137500,0.40000000,0.14201765,8,8.00739924
0.01275000,0.40000000,0.16728901,8,7.60290222
0.01412500,0.40000000,0.18962621,7,7.25676763
0.01550000,0.40000000,0.21058856,7,6.95606460
0.01687500,0.40000000,0.23155091,7,6.69156553
0.01825000,0.40000000,0.25199792,6,6.45648177
0.01962500,0.40000000,0.26889122,6,6.24569072
0.02100000,0.40000000,0.28578451,6,6.05524307
0.02237500,0.40000000,0.30267781,6,5.88203757
0.02375000,0.40000000,0.31957111,6,5.72359975
0.02512500,0.40000000,0.33646441,6,5.57792749
0.02650000,0.40000000,0.35223415,5,5.44338078
0.02787500,0.40000000,0.36532177,5,5.31860142
0.02925000,0.40000000,0.37840939,5,5.20245348
0.03062500,0.40000000,0.39149701,5,5.09397853
0.03200000,0.40000000,0.40458463,5,4.99236141
0.03337500,0.40000000,0.41767225,5,4.89690371
0.03475000,0.40000000,0.43075987,5,4.80700311
0.03612500,0.40000000,0.44384749,5,4.72213693
0.03750000,0.40000000,0.45693511,5,4.64184911
0.03887500,0.40000000,0.47002273,5,4.56573959
0.04025000,0.40000000,0.48311036,5,4.49345579
0.04162500,0.40000000,0.49346477,4,4.42468557
0.04300000,0.40000000,0.50304082,4,4.35915142
0.04437500,0.40000000,0.51261688,4,4.29660572
0.04575000,0.40000000,0.52219293,4,4.23682663
0.04712500,0.40000000,0.53176899,4,4.17961481
0.04850000,0.40000000,0.54134505,4,4.12479052
0.04987500,0.40000000,0.55092110,4,4.07219121
0.05125000,0.40000000,0.56049716,4,4.02166946
0.05262500,0.40000000,0.57007322,4,3.97309122
0.05400000,0.40000000,0.57964927,4,3.92633428
0.05537500,0.40000000,0.58922533,4,3.88128694
0.05675000,0.40000000,0.59880138,4,3.83784691
0.05812500,0.40000000,0.60837744,4,3.79592029
0.05950000,0.40000000,0.61795350,4,3.75542070
0.06087500,0.40000000,0.62752955,4,3.71626852
0.06225000,0.40000000,0.63710561,4,3.67839025
0.06362500,0.40000000,0.64668167,4,3.64171788
0.06500000,0.40000000,0.65625772,4,3.60618841
0.06637500,0.40000000,0.66583378,4,3.57174334
0.06775000,0.40000000,0.67540983,4,3.53832831
0.06912500,0.40000000,0.68498589,4,3.50589270
0.07050000,0.40000000,0.69456195,4,3.47438932
0.07187500,0.40000000,0.70128337,3,3.44377411
0.07325000,0.40000000,0.70768473,3,3.41400587
0.07462500,0.40000000,0.71408609,3,3.38504605
0.07600000,0.40000000,0.72048746,3,3.35685850
0.07737500,0.40000000,0.72688882,3,3.32940930
0.07875000,0.40000000,0.73329018,3,3.30266661
0.08012500,0.40000000,0.73969155,3,3.27660045
0.08150000,0.40000000,0.74609291,3,3.25118263
0.08287500,0.40000000,0.75249427,3,3.22638654
0.08425000,0.40000000,0.75889564,3,3.20218711
0.08562500,0.40000000,0.76529700,3,3.17856066
0.08700000,0.40000000,0.77169836,3,3.15548481
0.08837500,0.40000000,0.77809972,3,3.13293837
0.08975000,0.40000000,0.78450109,3,3.11090129
0.09112500,0.40000000,0.79090245,3,3.08935458
0.09250000,0.40000000,0.79730381,3,3.06828020
0.09387500,0.40000000,0.80370518,3,3.04766106
0.09525000,0.40000000,0.81010654,3,3.02748090
0.09662500,0.40000000,0.81650790,3,3.00772429
0.09800000,0.40000000,0.82290927,3,2.98837651
0.09937500,0.40000000,0.82931063,3,2.96942359
0.10075000,0.40000000,0.83571199,3,2.95085220
0.10212500,0.40000000,0.84211335,3,2.93264963
0.10350000,0.40000000,0.84851472,3,2.91480376
0.10487500,0.40000000,0.85491608,3,2.89730303
0.10625000,0.40000000,0.86131744,3,2.88013639
0.10762500,0.40000000,0.86771881,3,2.86329328
0.10900000,0.40000000,0.87412017,3,2.84676361
0.11037500,0.40000000,0.88052153,3,2.83053771
0.11175000,0.40000000,0.88692290,3,2.81460634
0.11312500,0.40000000,0.89332426,3,2.79896064
0.11450000,0.40000000,0.89972562,3,2.78359213
0.11587500,0.40000000,0.90612698,3,2.76849267
0.11725000,0.40000000,0.91252835,3,2.75365445
0.11862500,0.40000000,0.91892971,3,2.73906997
0.12000000,0.40000000,0.92533107,3,2.72473205
0.01000000,0.41250000,0.10840689,9,8.53322106
0.01137500,0.41250000,0.13406310,8,8.04831916
0.01275000,0.41250000,0.15933446,8,7.64111280
0.01412500,0.41250000,0.18212621,7,7.29266565
0.01550000,0.41250000,0.20308856,7,6.98995905
0.01687500,0.41250000,0.22405091,7,6.72370263
0.01825000,0.41250000,0.24501326,7,6.48706160
0.01962500,0.41250000,0.26194677,6,6.27487849
0.02100000,0.41250000,0.27884007,6,6.08317709
0.02237500,0.41250000,0.29573337,6,5.90883502
0.02375000,0.41250000,0.31262667,6,5.74936095
0.02512500,0.41250000,0.32951996,6,5.60273910
0.02650000,0.41250000,0.34598415,5,5.46731828
0.02787500,0.41250000,0.35907177,5,5.34173102
0.02925000,0.41250000,0.37215939,5,5.22483366
0.03062500,0.41250000,0.38524701,5,5.11566123
0.03200000,0.41250000,0.39833463,5,5.01339299
0.03337500,0.41250000,0.41142225,5,4.91732578
0.03475000,0.41250000,0.42450987,5,4.82685315
0.03612500,0.41250000,0.43759749,5,4.74144889
0.03750000,0.41250000,0.45068511,5,4.66065380
0.03887500,0.41250000,0.46377273,5,4.58406511
0.04025000,0.41250000,0.47686036,5,4.51132784
0.04162500,0.41250000,0.48810762,4,4.44212770
0.04300000,0.41250000,0.49768368,4,4.37618532
0.04437500,0.41250000,0.50725974,4,4.31325136
0.04575000,0.41250000,0.51683579,4,4.25310250
0.04712500,0.41250000,0.52641185,4,4.19553803
0.04850000,0.41250000,0.53598790,4,4.14037699
0.04987500,0.41250000,0.54556396,4,4.08745573
0.05125000,0.41250000,0.55514002,4,4.03662582
0.05262500,0.41250000,0.56471607,4,3.98775230
0.05400000,0.41250000,0.57429213,4,3.94071214
0.05537500,0.41250000,0.58386819,4,3.89539288
0.05675000,0.41250000,0.59344424,4,3.85169154
0.05812500,0.41250000,0.60302030,4,3.80951357
0.05950000,0.41250000,0.61259635,4,3.76877202
0.06087500,0.41250000,0.62217241,4,3.72938673
0.06225000,0.41250000,0.63174847,4,3.69128370
0.06362500,0.41250000,0.64132452,4,3.65439446
0.06500000,0.41250000,0.65090058,4,3.61865558
0.06637500,0.41250000,0.66047663,4,3.58400818
0.06775000,0.41250000,0.67005269,4,3.55039753
0.06912500,0.41250000,0.67962875,4,3.51777266
0.07050000,0.41250000,0.68920480,4,3.48608607
0.07187500,0.41250000,0.69711670,3,3.45529340
0.07325000,0.41250000,0.70351806,3,3.42535318
0.07462500,0.41250000,0.70991943,3,3.39622659
0.07600000,0.41250000,0.71632079,3,3.36787725
0.07737500,0.41250000,0.72272215,3,3.34027101
0.07875000,0.41250000,0.72912352,3,3.31337581
0.08012500,0.41250000,0.73552488,3,3.28716149
0.08150000,0.41250000,0.74192624,3,3.26159964
0.08287500,0.41250000,0.74832761,3,3.23666350
0.08425000,0.41250000,0.75472897,3,3.21232782
0.08562500,0.41250000,0.76113033,3,3.18856877
0.08700000,0.41250000,0.76753169,3,3.16536381
0.08837500,0.41250000,0.77393306,3,3.14269161
0.08975000,0.41250000,0.78033442,3,3.12053201
0.09112500,0.41250000,0.78673578,3,3.09886586
0.09250000,0.41250000,0.79313715,3,3.07767503
0.09387500,0.41250000,0.79953851,3,3.05694231
0.09525000,0.41250000,0.80593987,3,3.03665132
0.09662500,0.41250000,0.81234124,3,3.01678653
0.09800000,0.41250000,0.81874260,3,2.99733314
0.09937500,0.41250000,0.82514396,3,2.97827707
0.10075000,0.41250000,0.83154532,3,2.95960491
0.10212500,0.41250000,0.83794669,3,2.94130386
0.10350000,0.41250000,0.84434805,3,2.92336174
0.10487500,0.41250000,0.85074941,3,2.90576689
0.10625000,0.41250000,0.85715078,3,2.88850820
0.10762500,0.41250000,0.86355214,3,2.87157504
0.10900000,0.41250000,0.86995350,3,2.85495725
0.11037500,0.41250000,0.87635487,3,2.83864511
0.11175000,0.41250000,0.88275623,3,2.82262930
0.11312500,0.41250000,0.88915759,3,2.80690092
0.11450000,0.41250000,0.89555895,3,2.79145142
0.11587500,0.41250000,0.90196032,3,2.77627262
0.11725000,0.41250000,0.90836168,3,2.76135665
0.11862500,0.41250000,0.91476304,3,2.74669597
0.12000000,0.41250000,0.92116441,3,2.73228335
0.01000000,0.42500000,0.10007356,9,8.57723993
0.01137500,0.42500000,0.12610856,8,8.08912516
0.01275000,0.42500000,0.15137992,8,7.67922624
0.01412500,0.42500000,0.17462621,7,7.32848029
0.01550000,0.42500000,0.19558856,7,7.02378154
0.01687500,0.42500000,0.21655091,7,6.75577742
0.01825000,0.42500000,0.23751326,7,6.51758733
0.01962500,0.42500000,0.25500233,6,6.30401920
0.02100000,0.42500000,0.27189563,6,6.11107015
0.02237500,0.42500000,0.28878892,6,5.93559682
0.02375000,0.42500000,0.30568222,6,5.77509115
0.02512500,0.42500000,0.32257552,6,5.62752383
0.02650000,0.42500000,0.33946882,6,5.49123254
0.02787500,0.42500000,0.35282177,5,5.36484063
0.02925000,0.42500000,0.36590939,5,5.24719674
0.03062500,0.42500000,0.37899701,5,5.13732940
0.03200000,0.42500000,0.39208463,5,5.03441236
0.03337500,0.42500000,0.40517225,5,4.93773773
0.03475000,0.42500000,0.41825987,5,4.84669497
0.03612500,0.42500000,0.43134749,5,4.76075433
0.03750000,0.42500000,0.44443511,5,4.67945353
0.03887500,0.42500000,0.45752273,5,4.60238707
0.04025000,0.42500000,0.47061036,5,4.52919760
0.04162500,0.42500000,0.48275048,4,4.45956871
0.04300000,0.42500000,0.49232654,4,4.39321915
0.04437500,0.42500000,0.50190259,4,4.32989791
0.04575000,0.42500000,0.51147865,4,4.26938017
0.04712500,0.42500000,0.52105471,4,4.21146386
0.04850000,0.42500000,0.53063076,4,4.15596682
0.04987500,0.42500000,0.54020682,4,4.10272428
0.05125000,0.42500000,0.54978287,4,4.05158684
0.05262500,0.42500000,0.55935893,4,4.00241863
0.05400000,0.42500000,0.56893499,4,3.95509577
