context_payment_cap,enforcement_capacity,integration_cost,regime,disclosure,monitoring,reuse,owner_payoff,provider_payoff,transfer_to_provider,period_two_route
0.00000000,0.50666667,0.05500000,secure_modular,1.00000000,0.62220395,0.00000000,1.33730389,0.10930389,0.01594611,renew
0.00000000,0.52000000,0.05500000,secure_modular,1.00000000,0.60625000,0.00000000,1.33852881,0.11052881,0.01472119,renew
0.00000000,0.53333333,0.05500000,secure_modular,1.00000000,0.59109375,0.00000000,1.33966301,0.11166301,0.01358699,renew
0.00000000,0.54666667,0.05500000,secure_modular,1.00000000,0.57667683,0.00000000,1.34071524,0.11271524,0.01253476,renew
0.00000000,0.56000000,0.05500000,secure_modular,1.00000000,0.56294643,0.00000000,1.34169321,0.11369321,0.01155679,renew
0.00000000,0.57333333,0.05500000,secure_modular,1.00000000,0.54985465,0.00000000,1.34260374,0.11460374,0.01064626,renew
0.00000000,0.58666667,0.05500000,secure_modular,1.00000000,0.53735795,0.00000000,1.34345290,0.11545290,0.00979710,renew
0.00000000,0.60000000,0.05500000,secure_modular,1.00000000,0.52541667,0.00000000,1.34424608,0.11624608,0.00900392,renew
0.00000000,0.61333333,0.05500000,secure_modular,1.00000000,0.51399457,0.00000000,1.34498810,0.11698810,0.00826190,renew
0.00000000,0.62666667,0.05500000,secure_modular,1.00000000,0.50305851,0.00000000,1.34568326,0.11768326,0.00756674,renew
0.00000000,0.64000000,0.05500000,secure_modular,1.00000000,0.49257812,0.00000000,1.34633542,0.11833542,0.00691458,renew
0.00000000,0.65333333,0.05500000,secure_modular,1.00000000,0.48252551,0.00000000,1.34694807,0.11894807,0.00630193,renew
0.00000000,0.66666667,0.05500000,secure_modular,1.00000000,0.47287500,0.00000000,1.34752433,0.11952433,0.00572567,renew
0.00000000,0.68000000,0.05500000,secure_modular,1.00000000,0.46360294,0.00000000,1.34806702,0.12006702,0.00518298,renew
0.00000000,0.69333333,0.05500000,secure_modular,1.00000000,0.45468750,0.00000000,1.34857870,0.12057870,0.00467130,renew
0.00000000,0.70666667,0.05500000,secure_modular,1.00000000,0.44610849,0.00000000,1.34906170,0.12106170,0.00418830,renew
0.00000000,0.72000000,0.05500000,secure_modular,1.00000000,0.43784722,0.00000000,1.34951811,0.12151811,0.00373189,renew
0.00000000,0.73333333,0.05500000,secure_modular,1.00000000,0.42988636,0.00000000,1.34994986,0.12194986,0.00330014,renew
0.00000000,0.74666667,0.05500000,secure_modular,1.00000000,0.42220982,0.00000000,1.35035868,0.12235868,0.00289132,renew
0.00000000,0.76000000,0.05500000,secure_modular,1.00000000,0.41480263,0.00000000,1.35074617,0.12274617,0.00250383,renew
0.00000000,0.77333333,0.05500000,secure_modular,1.00000000,0.40765086,0.00000000,1.35111380,0.12311380,0.00213620,renew
0.00000000,0.78666667,0.05500000,secure_modular,1.00000000,0.40074153,0.00000000,1.35146289,0.12346289,0.00178711,renew
0.00000000,0.80000000,0.05500000,secure_modular,1.00000000,0.39406250,0.00000000,1.35179467,0.12379467,0.00145533,renew
0.00000000,0.00000000,0.07333333,ownership,0.00000000,0.00000000,0.00000000,1.25966667,0.05000000,0.00000000,none
0.00000000,0.01333333,0.07333333,ownership,0.00000000,0.00000000,0.00000000,1.25966667,0.05000000,0.00000000,none
0.00000000,0.02666667,0.07333333,ownership,0.00000000,0.00000000,0.00000000,1.25966667,0.05000000,0.00000000,none
0.00000000,0.04000000,0.07333333,ownership,0.00000000,0.00000000,0.00000000,1.25966667,0.05000000,0.00000000,none
0.00000000,0.05333333,0.07333333,ownership,0.00000000,0.00000000,0.00000000,1.25966667,0.05000000,0.00000000,none
0.00000000,0.06666667,0.07333333,ownership,0.00000000,0.00000000,0.00000000,1.25966667,0.05000000,0.00000000,none
0.00000000,0.08000000,0.07333333,ownership,0.00000000,0.00000000,0.00000000,1.25966667,0.05000000,0.00000000,none
0.00000000,0.09333333,0.07333333,ownership,0.00000000,0.00000000,0.00000000,1.25966667,0.05000000,0.00000000,none
0.00000000,0.10666667,0.07333333,ownership,0.00000000,0.00000000,0.00000000,1.25966667,0.05000000,0.00000000,none
0.00000000,0.12000000,0.07333333,ownership,0.00000000,0.00000000,0.00000000,1.25966667,0.05000000,0.00000000,none
0.00000000,0.13333333,0.07333333,ownership,0.00000000,0.00000000,0.00000000,1.25966667,0.05000000,0.00000000,none
0.00000000,0.14666667,0.07333333,ownership,0.00000000,0.00000000,0.00000000,1.25966667,0.05000000,0.00000000,none
0.00000000,0.16000000,0.07333333,ownership,0.00000000,0.00000000,0.00000000,1.25966667,0.05000000,0.00000000,none
0.00000000,0.17333333,0.07333333,ownership,0.00000000,0.00000000,0.00000000,1.25966667,0.05000000,0.00000000,none
0.00000000,0.18666667,0.07333333,ownership,0.00000000,0.00000000,0.00000000,1.25966667,0.05000000,0.00000000,none
0.00000000,0.20000000,0.07333333,ownership,0.00000000,0.00000000,0.00000000,1.25966667,0.05000000,0.00000000,none
0.00000000,0.21333333,0.07333333,ownership,0.00000000,0.00000000,0.00000000,1.25966667,0.05000000,0.00000000,none
0.00000000,0.22666667,0.07333333,ownership,0.00000000,0.00000000,0.00000000,1.25966667,0.05000000,0.00000000,none
0.00000000,0.24000000,0.07333333,ownership,0.00000000,0.00000000,0.00000000,1.25966667,0.05000000,0.00000000,none
0.00000000,0.25333333,0.07333333,ownership,0.00000000,0.00000000,0.00000000,1.25966667,0.05000000,0.00000000,none
0.00000000,0.26666667,0.07333333,ownership,0.00000000,0.00000000,0.00000000,1.25966667,0.05000000,0.00000000,none
0.00000000,0.28000000,0.07333333,ownership,0.00000000,0.00000000,0.00000000,1.25966667,0.05000000,0.00000000,none
0.00000000,0.29333333,0.07333333,ownership,0.00000000,0.00000000,0.00000000,1.25966667,0.05000000,0.00000000,none
0.00000000,0.30666667,0.07333333,secure_modular,0.99009901,0.99854348,0.00000000,1.28789848,0.07823181,0.05163392,renew
0.00000000,0.32000000,0.07333333,secure_modular,1.00000000,0.95937500,0.00000000,1.29480831,0.08514164,0.05019169,renew
0.00000000,0.33333333,0.07333333,secure_modular,1.00000000,0.92100000,0.00000000,1.29931827,0.08965160,0.04568173,renew
0.00000000,0.34666667,0.07333333,secure_modular,1.00000000,0.88557692,0.00000000,1.30331793,0.09365126,0.04168207,renew
0.00000000,0.36000000,0.07333333,secure_modular,1.00000000,0.85277778,0.00000000,1.30688146,0.09721480,0.03811854,renew
0.00000000,0.37333333,0.07333333,secure_modular,1.00000000,0.82232143,0.00000000,1.31007005,0.10040338,0.03492995,renew
0.00000000,0.38666667,0.07333333,secure_modular,1.00000000,0.79396552,0.00000000,1.31293451,0.10326784,0.03206549,renew
0.00000000,0.40000000,0.07333333,secure_modular,1.00000000,0.76750000,0.00000000,1.31551732,0.10585065,0.02948268,renew
0.00000000,0.41333333,0.07333333,secure_modular,1.00000000,0.74274194,0.00000000,1.31785423,0.10818757,0.02714577,renew
0.00000000,0.42666667,0.07333333,secure_modular,1.00000000,0.71953125,0.00000000,1.31997551,0.11030884,0.02502449,renew
0.00000000,0.44000000,0.07333333,secure_modular,1.00000000,0.69772727,0.00000000,1.32190687,0.11224021,0.02309313,renew
0.00000000,0.45333333,0.07333333,secure_modular,1.00000000,0.67720588,0.00000000,1.32367035,0.11400368,0.02132965,renew
0.00000000,0.46666667,0.07333333,secure_modular,1.00000000,0.65785714,0.00000000,1.32528483,0.11561817,0.01971517,renew
0.00000000,0.48000000,0.07333333,secure_modular,1.00000000,0.63958333,0.00000000,1.32676666,0.11709999,0.01823334,renew
0.00000000,0.49333333,0.07333333,secure_modular,1.00000000,0.62229730,0.00000000,1.32812996,0.11846330,0.01687004,renew
0.00000000,0.50666667,0.07333333,secure_modular,1.00000000,0.60592105,0.00000000,1.32938706,0.11972040,0.01561294,renew
0.00000000,0.52000000,0.07333333,secure_modular,1.00000000,0.59038462,0.00000000,1.33054871,0.12088204,0.01445129,renew
0.00000000,0.53333333,0.07333333,secure_modular,1.00000000,0.57562500,0.00000000,1.33162432,0.12195766,0.01337568,renew
0.00000000,0.54666667,0.07333333,secure_modular,1.00000000,0.56158537,0.00000000,1.33262220,0.12295553,0.01237780,renew
0.00000000,0.56000000,0.07333333,secure_modular,1.00000000,0.54821429,0.00000000,1.33354965,0.12388299,0.01145035,renew
0.00000000,0.57333333,0.07333333,secure_modular,1.00000000,0.53546512,0.00000000,1.33441315,0.12474649,0.01058685,renew
0.00000000,0.58666667,0.07333333,secure_modular,1.00000000,0.52329545,0.00000000,1.33521845,0.12555178,0.00978155,renew
0.00000000,0.60000000,0.07333333,secure_modular,1.00000000,0.51166667,0.00000000,1.33597066,0.12630399,0.00902934,renew
0.00000000,0.61333333,0.07333333,secure_modular,1.00000000,0.50054348,0.00000000,1.33667435,0.12700768,0.00832565,renew
0.00000000,0.62666667,0.07333333,secure_modular,1.00000000,0.48989362,0.00000000,1.33733360,0.12766693,0.00766640,renew
0.00000000,0.64000000,0.07333333,secure_modular,1.00000000,0.47968750,0.00000000,1.33795208,0.12828541,0.00704792,renew
0.00000000,0.65333333,0.07333333,secure_modular,1.00000000,0.46989796,0.00000000,1.33853308,0.12886641,0.00646692,renew
0.00000000,0.66666667,0.07333333,secure_modular,1.00000000,0.46050000,0.00000000,1.33907957,0.12941290,0.00592043,renew
0.00000000,0.68000000,0.07333333,secure_modular,1.00000000,0.45147059,0.00000000,1.33959423,0.12992756,0.00540577,renew
0.00000000,0.69333333,0.07333333,secure_modular,1.00000000,0.44278846,0.00000000,1.34007948,0.13041282,0.00492052,renew
0.00000000,0.70666667,0.07333333,secure_modular,1.00000000,0.43443396,0.00000000,1.34053753,0.13087086,0.00446247,renew
0.00000000,0.72000000,0.07333333,secure_modular,1.00000000,0.42638889,0.00000000,1.34097037,0.13130370,0.00402963,renew
0.00000000,0.73333333,0.07333333,secure_modular,1.00000000,0.41863636,0.00000000,1.34137981,0.13171314,0.00362019,renew
0.00000000,0.74666667,0.07333333,secure_modular,1.00000000,0.41116071,0.00000000,1.34176751,0.13210085,0.00323249,renew
0.00000000,0.76000000,0.07333333,secure_modular,1.00000000,0.40394737,0.00000000,1.34213499,0.13246832,0.00286501,renew
0.00000000,0.77333333,0.07333333,secure_modular,1.00000000,0.39698276,0.00000000,1.34248363,0.13281696,0.00251637,renew
0.00000000,0.78666667,0.07333333,secure_modular,1.00000000,0.39025424,0.00000000,1.34281469,0.13314802,0.00218531,renew
0.00000000,0.80000000,0.07333333,secure_modular,1.00000000,0.38375000,0.00000000,1.34312933,0.13346266,0.00187067,renew
0.00000000,0.00000000,0.09166667,ownership,0.00000000,0.00000000,0.00000000,1.24133333,0.05000000,0.00000000,none
0.00000000,0.01333333,0.09166667,ownership,0.00000000,0.00000000,0.00000000,1.24133333,0.05000000,0.00000000,none
0.00000000,0.02666667,0.09166667,ownership,0.00000000,0.00000000,0.00000000,1.24133333,0.05000000,0.00000000,none
0.00000000,0.04000000,0.09166667,ownership,0.00000000,0.00000000,0.00000000,1.24133333,0.05000000,0.00000000,none
0.00000000,0.05333333,0.09166667,ownership,0.00000000,0.00000000,0.00000000,1.24133333,0.05000000,0.00000000,none
0.00000000,0.06666667,0.09166667,ownership,0.00000000,0.00000000,0.00000000,1.24133333,0.05000000,0.00000000,none
0.00000000,0.08000000,0.09166667,ownership,0.00000000,0.00000000,0.00000000,1.24133333,0.05000000,0.00000000,none
0.00000000,0.09333333,0.09166667,ownership,0.00000000,0.00000000,0.00000000,1.24133333,0.05000000,0.00000000,none
0.00000000,0.10666667,0.09166667,ownership,0.00000000,0.00000000,0.00000000,1.24133333,0.05000000,0.00000000,none
0.00000000,0.12000000,0.09166667,ownership,0.00000000,0.00000000,0.00000000,1.24133333,0.05000000,0.00000000,none
0.00000000,0.13333333,0.09166667,ownership,0.00000000,0.00000000,0.00000000,1.24133333,0.05000000,0.00000000,none
0.00000000,0.14666667,0.09166667,ownership,0.00000000,0.00000000,0.00000000,1.24133333,0.05000000,0.00000000,none
0.00000000,0.16000000,0.09166667,ownership,0.00000000,0.00000000,0.00000000,1.24133333,0.05000000,0.00000000,none
0.00000000,0.17333333,0.09166667,ownership,0.00000000,0.00000000,0.00000000,1.24133333,0.05000000,0.00000000,none
0.00000000,0.18666667,0.09166667,ownership,0.00000000,0.00000000,0.00000000,1.24133333,0.05000000,0.00000000,none
0.00000000,0.20000000,0.09166667,ownership,0.00000000,0.00000000,0.00000000,1.24133333,0.05000000,0.00000000,none
0.00000000,0.21333333,0.09166667,ownership,0.00000000,0.00000000,0.00000000,1.24133333,0.05000000,0.00000000,none
0.00000000,0.22666667,0.09166667,ownership,0.00000000,0.00000000,0.00000000,1.24133333,0.05000000,0.00000000,none
0.00000000,0.24000000,0.09166667,ownership,0.00000000,0.00000000,0.00000000,1.24133333,0.05000000,0.00000000,none
0.00000000,0.25333333,0.09166667,ownership,0.00000000,0.00000000,0.00000000,1.24133333,0.05000000,0.00000000,none
0.00000000,0.26666667,0.09166667,ownership,0.00000000,0.00000000,0.00000000,1.24133333,0.05000000,0.00000000,none
0.00000000,0.28000000,0.09166667,ownership,0.00000000,0.00000000,0.00000000,1.24133333,0.05000000,0.00000000,none
0.00000000,0.29333333,0.09166667,ownership,0.00000000,0.00000000,0.00000000,1.24133333,0.05000000,0.00000000,none
0.00000000,0.30666667,0.09166667,secure_modular,1.00000000,0.97418478,0.00000000,1.28385192,0.09251858,0.05289808,renew
0.00000000,0.32000000,0.09166667,secure_modular,1.00000000,0.93359375,0.00000000,1.28869184,0.09735850,0.04805816,renew
0.00000000,0.33333333,0.09166667,secure_modular,1.00000000,0.89625000,0.00000000,1.29296266,0.10162933,0.04378734,renew
0.00000000,0.34666667,0.09166667,secure_modular,1.00000000,0.86177885,0.00000000,1.29675024,0.10541691,0.03999976,renew
0.00000000,0.36000000,0.09166667,secure_modular,1.00000000,0.82986111,0.00000000,1.30012483,0.10879149,0.03662517,renew
0.00000000,0.37333333,0.09166667,secure_modular,1.00000000,0.80022321,0.00000000,1.30314434,0.11181101,0.03360566,renew
0.00000000,0.38666667,0.09166667,secure_modular,1.00000000,0.77262931,0.00000000,1.30585691,0.11452358,0.03089309,renew
0.00000000,0.40000000,0.09166667,secure_modular,1.00000000,0.74687500,0.00000000,1.30830278,0.11696944,0.02844722,renew
0.00000000,0.41333333,0.09166667,secure_modular,1.00000000,0.72278226,0.00000000,1.31051578,0.11918245,0.02623422,renew
0.00000000,0.42666667,0.09166667,secure_modular,1.00000000,0.70019531,0.00000000,1.31252457,0.12119124,0.02422543,renew
0.00000000,0.44000000,0.09166667,secure_modular,1.00000000,0.67897727,0.00000000,1.31435353,0.12302020,0.02239647,renew
0.00000000,0.45333333,0.09166667,secure_modular,1.00000000,0.65900735,0.00000000,1.31602350,0.12469017,0.02072650,renew
0.00000000,0.46666667,0.09166667,secure_modular,1.00000000,0.64017857,0.00000000,1.31755238,0.12621905,0.01919762,renew
0.00000000,0.48000000,0.09166667,secure_modular,1.00000000,0.62239583,0.00000000,1.31895563,0.12762230,0.01779437,renew
0.00000000,0.49333333,0.09166667,secure_modular,1.00000000,0.60557432,0.00000000,1.32024665,0.12891332,0.01650335,renew
0.00000000,0.50666667,0.09166667,secure_modular,1.00000000,0.58963816,0.00000000,1.32143709,0.13010376,0.01531291,renew
0.00000000,0.52000000,0.09166667,secure_modular,1.00000000,0.57451923,0.00000000,1.32253715,0.13120381,0.01421285,renew
0.00000000,0.53333333,0.09166667,secure_modular,1.00000000,0.56015625,0.00000000,1.32355573,0.13222239,0.01319427,renew
0.00000000,0.54666667,0.09166667,secure_modular,1.00000000,0.54649390,0.00000000,1.32450069,0.13316736,0.01224931,renew
0.00000000,0.56000000,0.09166667,secure_modular,1.00000000,0.53348214,0.00000000,1.32537897,0.13404563,0.01137103,renew
0.00000000,0.57333333,0.09166667,secure_modular,1.00000000,0.52107558,0.00000000,1.32619668,0.13486335,0.01055332,renew
0.00000000,0.58666667,0.09166667,secure_modular,1.00000000,0.50923295,0.00000000,1.32695928,0.13562595,0.00979072,renew
0.00000000,0.60000000,0.09166667,secure_modular,1.00000000,0.49791667,0.00000000,1.32767160,0.13633827,0.00907840,renew
0.00000000,0.61333333,0.09166667,secure_modular,1.00000000,0.48709239,0.00000000,1.32833798,0.13700465,0.00841202,renew
0.00000000,0.62666667,0.09166667,secure_modular,1.00000000,0.47672872,0.00000000,1.32896227,0.13762894,0.00778773,renew
0.00000000,0.64000000,0.09166667,secure_modular,1.00000000,0.46679688,0.00000000,1.32954796,0.13821463,0.00720204,renew
0.00000000,0.65333333,0.09166667,secure_modular,1.00000000,0.45727041,0.00000000,1.33009815,0.13876482,0.00665185,renew
0.00000000,0.66666667,0.09166667,secure_modular,1.00000000,0.44812500,0.00000000,1.33061567,0.13928233,0.00613433,renew
0.00000000,0.68000000,0.09166667,secure_modular,1.00000000,0.43933824,0.00000000,1.33110304,0.13976970,0.00564696,renew
0.00000000,0.69333333,0.09166667,secure_modular,1.00000000,0.43088942,0.00000000,1.33156256,0.14022923,0.00518744,renew
0.00000000,0.70666667,0.09166667,secure_modular,1.00000000,0.42275943,0.00000000,1.33199632,0.14066299,0.00475368,renew
0.00000000,0.72000000,0.09166667,secure_modular,1.00000000,0.41493056,0.00000000,1.33240621,0.14107287,0.00434379,renew
0.00000000,0.73333333,0.09166667,secure_modular,1.00000000,0.40738636,0.00000000,1.33279394,0.14146061,0.00395606,renew
0.00000000,0.74666667,0.09166667,secure_modular,1.00000000,0.40011161,0.00000000,1.33316109,0.14182775,0.00358891,renew
0.00000000,0.76000000,0.09166667,secure_modular,1.00000000,0.39309211,0.00000000,1.33350908,0.14217575,0.00324092,renew
0.00000000,0.77333333,0.09166667,secure_modular,1.00000000,0.38631466,0.00000000,1.33383923,0.14250590,0.00291077,renew
0.00000000,0.78666667,0.09166667,secure_modular,1.00000000,0.37976695,0.00000000,1.33415273,0.14281940,0.00259727,renew
0.00000000,0.80000000,0.09166667,secure_modular,1.00000000,0.37343750,0.00000000,1.33445069,0.14311736,0.00229931,renew
0.00000000,0.00000000,0.11000000,ownership,0.00000000,0.00000000,0.00000000,1.22300000,0.05000000,0.00000000,none
0.00000000,0.01333333,0.11000000,ownership,0.00000000,0.00000000,0.00000000,1.22300000,0.05000000,0.00000000,none
0.00000000,0.02666667,0.11000000,ownership,0.00000000,0.00000000,0.00000000,1.22300000,0.05000000,0.00000000,none
0.00000000,0.04000000,0.11000000,ownership,0.00000000,0.00000000,0.00000000,1.22300000,0.05000000,0.00000000,none
0.00000000,0.05333333,0.11000000,ownership,0.00000000,0.00000000,0.00000000,1.22300000,0.05000000,0.00000000,none
0.00000000,0.06666667,0.11000000,ownership,0.00000000,0.00000000,0.00000000,1.22300000,0.05000000,0.00000000,none
0.00000000,0.08000000,0.11000000,ownership,0.00000000,0.00000000,0.00000000,1.22300000,0.05000000,0.00000000,none
0.00000000,0.09333333,0.11000000,ownership,0.00000000,0.00000000,0.00000000,1.22300000,0.05000000,0.00000000,none
0.00000000,0.10666667,0.11000000,ownership,0.00000000,0.00000000,0.00000000,1.22300000,0.05000000,0.00000000,none
0.00000000,0.12000000,0.11000000,ownership,0.00000000,0.00000000,0.00000000,1.22300000,0.05000000,0.00000000,none
0.00000000,0.13333333,0.11000000,ownership,0.00000000,0.00000000,0.00000000,1.22300000,0.05000000,0.00000000,none
0.00000000,0.14666667,0.11000000,ownership,0.00000000,0.00000000,0.00000000,1.22300000,0.05000000,0.00000000,none
0.00000000,0.16000000,0.11000000,ownership,0.00000000,0.00000000,0.00000000,1.22300000,0.05000000,0.00000000,none
